;plots;sp;obs;dark07;Predictions.log10MDD
16443;CE21;Annona.vepretorum;0;0;2.349410474
16444;CE21;Apuleia.leiocarpa;0;0;0.857998697
16445;CE21;Aralia.warmingiana;0;0;0.857998697
16446;CE21;Arrojadoa.rhodantha;0;1;0.857998697
16447;CE21;Aspidosperma.cuspa;0;0;2.033641452
16448;CE21;Aspidosperma.discolor;0;0;0.857998697
16449;CE21;Aspidosperma.multiflorum;0;0;2.033641452
16450;CE21;Aspidosperma.pyrifolium;0;0;0.857998697
16451;CE21;Aspidosperma.subincanum;0;0;0.857998697
16452;CE21;Astronium.fraxinifolium;0;0;0.857998697
16453;CE21;Astronium.urundeuva;0;1;0.857998697
16454;CE21;Averrhoidium.gardnerianum;0;0;2.349410474
16455;CE21;Balfourodendron.molle;0;0;0.857998697
16456;CE21;Barnebya.harleyi;0;0;0.857998697
16457;CE21;Bauhinia.acuruana;0;0;0.857998697
16458;CE21;Bauhinia.cheilantha;0;1;1.224017133
16459;CE21;Bauhinia.dubia;0;0;0.857998697
16460;CE21;Bauhinia.forficata;0;0;0.857998697
16461;CE21;Bauhinia.pentandra;0;0;1.224017133
16462;CE21;Bauhinia.pulchella;0;0;1.224017133
16463;CE21;Bauhinia.subclavata;0;0;0.857998697
16464;CE21;Bauhinia.ungulata;0;0;1.224017133
16465;CE21;Begonia.saxicola;0;0;0.857998697
16466;CE21;Borreria.verticillata;0;0;0.857998697
16467;CE21;Bougainvillea.praecox;0;0;0.857998697
16468;CE21;Bowdichia.virgilioides;0;0;1.224017133
16469;CE21;Brosimum.gaudichaudii;0;0;2.349410474
16470;CE21;Brunfelsia.uniflora;0;0;0.857998697
16471;CE21;Buchenavia.tetraphylla;0;0;0.857998697
16472;CE21;Byrsonima.gardneriana;0;0;2.349410474
16473;CE21;Byrsonima.sericea;0;0;2.349410474
16474;CE21;Byrsonima.vacciniifolia;0;0;2.349410474
16475;CE21;Calliandra.aeschynomenoides;0;0;0.857998697
16476;CE21;Calliandra.depauperata;0;1;0.857998697
16477;CE21;Calliandra.umbellifera;0;0;0.857998697
16478;CE21;Callisthene.fasciculata;0;0;0.857998697
16479;CE21;Callisthene.microphylla;0;0;2.033641452
16480;CE21;Campomanesia.aromatica;0;0;0.857998697
16481;CE21;Campomanesia.eugenioides;0;0;2.349410474
16482;CE21;Campomanesia.velutina;0;0;0.857998697
16483;CE21;Capsicum.parvifolium;0;0;0.857998697
16484;CE21;Casearia.guianensis;0;0;2.349410474
16485;CE21;Casearia.selloana;0;0;2.349410474
16486;CE21;Casearia.sylvestris;0;0;2.349410474
16487;CE21;Cassia.ferruginea;0;0;0.857998697
16488;CE21;Cavanillesia.umbellata;0;0;0.857998697
16489;CE21;Cecropia.pachystachya;0;0;0.857998697
16490;CE21;Cedrela.fissilis;0;0;0.857998697
16491;CE21;Cedrela.odorata;0;0;0.857998697
16492;CE21;Ceiba.glaziovii;0;0;0.857998697
16493;CE21;Ceiba.pubiflora;0;0;0.857998697
16494;CE21;Celtis.brasiliensis;0;0;2.349410474
16495;CE21;Celtis.iguanaea;0;0;2.349410474
16496;CE21;Cenostigma.bracteosum;0;1;1.224017133
16497;CE21;Cenostigma.macrophyllum;0;0;1.224017133
16498;CE21;Cenostigma.microphyllum;0;0;1.224017133
16499;CE21;Cenostigma.nordestinum;0;0;1.224017133
16500;CE21;Cenostigma.pluviosum;0;0;1.224017133
16501;CE21;Cenostigma.pyramidale;0;0;1.224017133
16502;CE21;Centrolobium.sclerophyllum;0;0;0.857998697
16503;CE21;Cereus.albicaulis;0;0;0.857998697
16504;CE21;Cereus.jamacaru;0;1;0.857998697
16505;CE21;Chamaecrista.amiciella;0;1;0.857998697
16506;CE21;Chamaecrista.belemii;0;0;0.857998697
16507;CE21;Chamaecrista.calycioides;0;1;0.857998697
16508;CE21;Chamaecrista.desvauxii;0;0;0.857998697
16509;CE21;Chamaecrista.duckeana;0;1;0.857998697
16510;CE21;Chamaecrista.eitenorum;0;0;1.224017133
16511;CE21;Chamaecrista.flexuosa;0;0;0.857998697
16512;CE21;Chamaecrista.nictitans;0;1;0.857998697
16513;CE21;Chamaecrista.ramosa;0;0;0.857998697
16514;CE21;Chamaecrista.zygophylloides;0;0;0.857998697
16515;CE21;Chiococca.alba;0;0;0.857998697
16516;CE21;Chloroleucon.dumosum;0;0;0.857998697
16517;CE21;Chloroleucon.foliolosum;0;0;1.590035568
16518;CE21;Chloroleucon.mangense;0;0;1.064206894
16519;CE21;Chloroleucon.tortum;0;0;1.064206894
16520;CE21;Chomelia.obtusa;0;0;2.349410474
16521;CE21;Chrysophyllum.marginatum;0;0;2.349410474
16522;CE21;Clidemia.hirta;0;0;1.112835165
16523;CE21;Clusia.nemorosa;0;0;2.349410474
16524;CE21;Cnidoscolus.bahianus;0;0;1.43022533
16525;CE21;Cnidoscolus.oligandrus;0;0;1.590035568
16526;CE21;Cnidoscolus.pubescens;0;0;1.590035568
16527;CE21;Cnidoscolus.quercifolius;0;0;1.43022533
16528;CE21;Cnidoscolus.vitifolius;0;0;1.43022533
16529;CE21;Coccoloba.schwackeana;0;0;2.349410474
16530;CE21;Cochlospermum.regium;0;0;1.590035568
16531;CE21;Cochlospermum.vitifolium;0;1;2.033641452
16532;CE21;Colicodendron.yco;0;0;1.590035568
16533;CE21;Colubrina.cordifolia;0;0;1.224017133
16534;CE21;Combretum.duarteanum;0;0;1.590035568
16535;CE21;Combretum.glaucocarpum;0;0;2.033641452
16536;CE21;Combretum.hilarianum;0;1;1.590035568
16537;CE21;Combretum.lanceolatum;0;0;1.590035568
16538;CE21;Combretum.laxum;0;0;2.033641452
16539;CE21;Combretum.leprosum;0;1;2.033641452
16540;CE21;Combretum.mellifluum;0;0;2.033641452
16541;CE21;Combretum.monetaria;0;0;2.033641452
16542;CE21;Commiphora.leptophloeos;0;0;2.349410474
16543;CE21;Conocliniopsis.prasiifolia;0;0;1.590035568
16544;CE21;Copaifera.coriacea;0;0;2.349410474
16545;CE21;Copaifera.langsdorffii;0;0;1.590035568
16546;CE21;Copaifera.martii;0;0;2.349410474
16547;CE21;Copernicia.prunifera;0;0;1.590035568
16548;CE21;Corchorus.hirtus;0;0;1.590035568
16549;CE21;Cordia.glabrata;0;0;1.590035568
16550;CE21;Cordia.glazioviana;0;1;1.590035568
16551;CE21;Cordia.incognita;0;0;1.590035568
16552;CE21;Cordia.oncocalyx;1;0;1.590035568
16553;CE21;Cordia.rufescens;0;0;1.590035568
16554;CE21;Cordia.trichotoma;0;0;1.590035568
16555;CE21;Cordiera.concolor;0;0;1.590035568
16556;CE21;Cordiera.rigida;0;0;1.590035568
16557;CE21;Cordiera.sessilis;0;0;1.590035568
16558;CE21;Coutarea.hexandra;0;0;2.033641452
16559;CE21;Cratylia.mollis;0;0;1.590035568
16560;CE21;Crotalaria.bahiensis;0;0;1.590035568
16561;CE21;Crotalaria.holosericea;0;1;1.590035568
16562;CE21;Croton.adamantinus;0;1;1.590035568
16563;CE21;Croton.adenocalyx;0;1;1.590035568
16564;CE21;Croton.adenodontus;0;0;1.590035568
16565;CE21;Croton.betaceus;0;0;1.590035568
16566;CE21;Croton.blanchetianus;0;0;1.224017133
16567;CE21;Croton.campestris;0;1;1.590035568
16568;CE21;Croton.conduplicatus;0;0;1.590035568
16569;CE21;Croton.echioides;0;0;1.590035568
16570;CE21;Croton.grewioides;0;0;1.590035568
16571;CE21;Croton.heliotropiifolius;0;1;1.590035568
16572;CE21;Croton.jacobinensis;1;0;1.590035568
16573;CE21;Croton.micans;0;0;1.590035568
16574;CE21;Croton.mollis;0;0;1.590035568
16575;CE21;Croton.nepetifolius;0;0;1.667623016
16576;CE21;Croton.rudolphianus;0;0;1.667623016
16577;CE21;Croton.tricolor;0;0;1.667623016
16578;CE21;Croton.urticifolius;0;0;1.667623016
16579;CE21;Cupania.impressinervia;0;0;1.667623016
16580;CE21;Cuphea.campestris;0;1;1.667623016
16581;CE21;Curatella.americana;0;0;2.349410474
16582;CE21;Cuspidaria.lateriflora;0;0;1.667623016
16583;CE21;Cynophalla.flexuosa;0;0;1.667623016
16584;CE21;Cynophalla.hastata;0;0;1.667623016
16585;CE21;Cyrtocarpa.caatingae;0;0;2.349410474
16586;CE21;Dahlstedtia.araripensis;0;0;1.667623016
16587;CE21;Dalbergia.cearensis;0;0;1.667623016
16588;CE21;Dalbergia.frutescens;0;0;1.667623016
16589;CE21;Desmanthus.virgatus;0;0;1.667623016
16590;CE21;Desmodium.glabrum;0;1;1.667623016
16591;CE21;Dilodendron.bipinnatum;0;0;1.667623016
16592;CE21;Ditaxis.desertorum;0;0;1.667623016
16593;CE21;Ditaxis.malpighiacea;0;1;1.667623016
16594;CE21;Enterolobium.contortisiliquum;0;0;1.667623016
16595;CE21;Enterolobium.timbouva;0;0;1.667623016
16596;CE21;Ephedranthus.pisocarpus;0;0;2.349410474
16597;CE21;Eplingiella.fruticosa;0;0;1.667623016
16598;CE21;Eremanthus.capitatus;0;0;1.667623016
16599;CE21;Erythrina.velutina;0;1;1.667623016
16600;CE21;Erythroxylum.barbatum;0;0;2.349410474
16601;CE21;Erythroxylum.betulaceum;0;0;1.667623016
16602;CE21;Erythroxylum.caatingae;0;0;2.349410474
16603;CE21;Erythroxylum.deciduum;0;0;2.349410474
16604;CE21;Erythroxylum.laetevirens;0;0;1.667623016
16605;CE21;Erythroxylum.maracasense;0;0;2.349410474
16606;CE21;Erythroxylum.pungens;0;0;2.349410474
16607;CE21;Erythroxylum.revolutum;0;0;2.349410474
16608;CE21;Erythroxylum.suberosum;0;0;2.349410474
16609;CE21;Erythroxylum.subrotundum;0;0;2.349410474
16610;CE21;Eugenia.aurata;0;0;2.349410474
